CoflowId,ArrivalTime,FlowNum,MapperId,ReducerId,PacketArrival,PacketSize,PacketMean,PacketVariance,Src,Dst
263,1263007,27,45,2,1600252069.364615,103,97,855988666,00:00:00:00:00:07,00:00:00:00:00:0b
263,1263007,27,45,50,1600252072.624278,96,97,855988666,00:00:00:00:00:07,00:00:00:00:00:0b
263,1263007,27,45,90,1600252075.179891,98,97,855988666,00:00:00:00:00:07,00:00:00:00:00:0b
263,1263007,27,45,2,1600252075.590444,94,97,855988666,00:00:00:00:00:07,00:00:00:00:00:0b
263,1263007,27,45,50,1600252078.262378,95,97,855988666,00:00:00:00:00:07,00:00:00:00:00:0b
263,1263007,27,45,90,1600252080.970059,100,97,855988666,00:00:00:00:00:07,00:00:00:00:00:0b
264,1275237,1,48,114,1600252081.223809,71,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
263,1263007,27,45,2,1600252081.356826,94,97,855988666,00:00:00:00:00:07,00:00:00:00:00:0b
264,1275237,1,48,114,1600252081.504276,75,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252081.694055,66,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252081.952009,72,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252082.135966,67,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252082.330001,70,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252082.536068,67,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252082.779881,70,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252082.999938,74,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252083.152843,70,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252083.457333,69,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252083.684947,73,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252083.979491,71,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252084.203855,68,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
263,1263007,27,45,50,1600252084.32016,102,97,855988666,00:00:00:00:00:07,00:00:00:00:00:0b
264,1275237,1,48,114,1600252084.360189,74,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252084.507759,70,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252084.661317,69,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252085.030627,71,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252085.175841,72,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252085.369299,72,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252085.541492,68,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252085.87582,71,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252086.069633,72,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252086.374624,73,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252086.520814,68,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252086.793551,71,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
263,1263007,27,45,90,1600252086.857009,104,97,855988666,00:00:00:00:00:07,00:00:00:00:00:0b
264,1275237,1,48,114,1600252086.980306,76,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252087.249534,71,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
263,1263007,27,45,2,1600252087.406041,91,97,855988666,00:00:00:00:00:07,00:00:00:00:00:0b
264,1275237,1,48,114,1600252087.481372,71,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252087.809342,70,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252088.125462,73,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252088.32104,71,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252088.617631,72,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252088.949032,70,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252089.227968,68,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
264,1275237,1,48,114,1600252089.389029,69,71,217183418,00:00:00:00:00:02,00:00:00:00:00:0b
