CoflowId,ArrivalTime,FlowNum,MapperId,ReducerId,PacketArrival,PacketSize,PacketMean,PacketVariance,Src,Dst
201,928072,450,12,15,1597550496.86134,400,407,652894181,00:00:00:00:00:06,00:00:00:00:00:10
201,928072,450,7,15,1597550496.865458,397,407,652894181,00:00:00:00:00:01,00:00:00:00:00:10
201,928072,450,25,15,1597550496.893846,408,407,652894181,00:00:00:00:00:03,00:00:00:00:00:10
201,928072,450,29,15,1597550496.894612,409,407,652894181,00:00:00:00:00:07,00:00:00:00:00:10
201,928072,450,3,15,1597550496.925756,406,407,652894181,00:00:00:00:00:05,00:00:00:00:00:10
201,928072,450,10,15,1597550496.966928,407,407,652894181,00:00:00:00:00:04,00:00:00:00:00:10
201,928072,450,22,15,1597550496.981441,410,407,652894181,00:00:00:00:00:08,00:00:00:00:00:10
201,928072,450,40,15,1597550496.98173,404,407,652894181,00:00:00:00:00:02,00:00:00:00:00:10
201,928072,450,25,103,1597550498.165638,410,407,652894181,00:00:00:00:00:03,00:00:00:00:00:10
201,928072,450,12,103,1597550498.170998,405,407,652894181,00:00:00:00:00:06,00:00:00:00:00:10
201,928072,450,29,103,1597550498.182874,406,407,652894181,00:00:00:00:00:07,00:00:00:00:00:10
201,928072,450,7,103,1597550498.227926,400,407,652894181,00:00:00:00:00:01,00:00:00:00:00:10
201,928072,450,3,103,1597550498.266973,396,407,652894181,00:00:00:00:00:05,00:00:00:00:00:10
201,928072,450,10,103,1597550498.267122,403,407,652894181,00:00:00:00:00:04,00:00:00:00:00:10
201,928072,450,40,103,1597550498.275011,407,407,652894181,00:00:00:00:00:02,00:00:00:00:00:10
201,928072,450,22,103,1597550498.282948,408,407,652894181,00:00:00:00:00:08,00:00:00:00:00:10
202,930328,7,15,63,1597550498.643591,763,770,876923519,00:00:00:00:00:01,00:00:00:00:00:10
202,930328,7,116,63,1597550498.663997,780,770,876923519,00:00:00:00:00:06,00:00:00:00:00:10
202,930328,7,58,63,1597550498.703413,788,770,876923519,00:00:00:00:00:04,00:00:00:00:00:10
202,930328,7,22,63,1597550498.717936,769,770,876923519,00:00:00:00:00:08,00:00:00:00:00:10
