CoflowId,ArrivalTime,FlowNum,MapperId,ReducerId,PacketArrival,PacketSize,PacketMean,PacketVariance,Src,Dst
421,2460330,38,94,1,1602738953.094145,482,482,115955913,00:00:00:00:00:08,00:00:00:00:00:0a
421,2460330,38,94,25,1602738955.05572,482,482,115955913,00:00:00:00:00:08,00:00:00:00:00:0a
421,2460330,38,94,41,1602738955.454759,482,482,115955913,00:00:00:00:00:08,00:00:00:00:00:0a
421,2460330,38,94,49,1602738955.851313,481,482,115955913,00:00:00:00:00:08,00:00:00:00:00:0a
422,2463635,10,38,105,1602738956.258862,920,921,905841468,00:00:00:00:00:08,00:00:00:00:00:0a
422,2463635,10,2,105,1602738956.341533,904,921,905841468,00:00:00:00:00:04,00:00:00:00:00:0a
422,2463635,10,85,105,1602738956.3746,921,921,905841468,00:00:00:00:00:07,00:00:00:00:00:0a
422,2463635,10,11,105,1602738956.390797,919,921,905841468,00:00:00:00:00:05,00:00:00:00:00:0a
422,2463635,10,31,105,1602738956.39773,924,921,905841468,00:00:00:00:00:01,00:00:00:00:00:0a
422,2463635,10,2,105,1602738956.646898,927,921,905841468,00:00:00:00:00:04,00:00:00:00:00:0a
422,2463635,10,85,105,1602738956.685958,922,921,905841468,00:00:00:00:00:07,00:00:00:00:00:0a
422,2463635,10,11,105,1602738956.693733,926,921,905841468,00:00:00:00:00:05,00:00:00:00:00:0a
422,2463635,10,31,105,1602738956.714823,936,921,905841468,00:00:00:00:00:01,00:00:00:00:00:0a
422,2463635,10,38,105,1602738956.722943,915,921,905841468,00:00:00:00:00:08,00:00:00:00:00:0a
422,2463635,10,2,105,1602738956.991846,930,921,905841468,00:00:00:00:00:04,00:00:00:00:00:0a
422,2463635,10,85,105,1602738956.994948,932,921,905841468,00:00:00:00:00:07,00:00:00:00:00:0a
422,2463635,10,11,105,1602738957.002801,923,921,905841468,00:00:00:00:00:05,00:00:00:00:00:0a
422,2463635,10,31,105,1602738957.002844,927,921,905841468,00:00:00:00:00:01,00:00:00:00:00:0a
422,2463635,10,38,105,1602738957.10334,908,921,905841468,00:00:00:00:00:08,00:00:00:00:00:0a
422,2463635,10,85,105,1602738957.30958,926,921,905841468,00:00:00:00:00:07,00:00:00:00:00:0a
422,2463635,10,11,105,1602738957.309595,925,921,905841468,00:00:00:00:00:05,00:00:00:00:00:0a
422,2463635,10,2,105,1602738957.309981,920,921,905841468,00:00:00:00:00:04,00:00:00:00:00:0a
422,2463635,10,31,105,1602738957.339488,902,921,905841468,00:00:00:00:00:01,00:00:00:00:00:0a
422,2463635,10,38,105,1602738957.494441,931,921,905841468,00:00:00:00:00:08,00:00:00:00:00:0a
422,2463635,10,85,105,1602738957.601004,910,921,905841468,00:00:00:00:00:07,00:00:00:00:00:0a
422,2463635,10,2,105,1602738957.61499,931,921,905841468,00:00:00:00:00:04,00:00:00:00:00:0a
422,2463635,10,11,105,1602738957.620506,921,921,905841468,00:00:00:00:00:05,00:00:00:00:00:0a
422,2463635,10,31,105,1602738957.651549,916,921,905841468,00:00:00:00:00:01,00:00:00:00:00:0a
422,2463635,10,38,105,1602738957.916614,917,921,905841468,00:00:00:00:00:08,00:00:00:00:00:0a
422,2463635,10,11,105,1602738957.916995,931,921,905841468,00:00:00:00:00:05,00:00:00:00:00:0a
422,2463635,10,85,105,1602738957.923969,920,921,905841468,00:00:00:00:00:07,00:00:00:00:00:0a
422,2463635,10,31,105,1602738957.94714,911,921,905841468,00:00:00:00:00:01,00:00:00:00:00:0a
422,2463635,10,2,105,1602738957.962811,926,921,905841468,00:00:00:00:00:04,00:00:00:00:00:0a
422,2463635,10,11,105,1602738958.226963,921,921,905841468,00:00:00:00:00:05,00:00:00:00:00:0a
422,2463635,10,31,105,1602738958.277596,910,921,905841468,00:00:00:00:00:01,00:00:00:00:00:0a
422,2463635,10,2,105,1602738958.297096,919,921,905841468,00:00:00:00:00:04,00:00:00:00:00:0a
422,2463635,10,85,105,1602738958.29995,920,921,905841468,00:00:00:00:00:07,00:00:00:00:00:0a
422,2463635,10,38,105,1602738958.346911,927,921,905841468,00:00:00:00:00:08,00:00:00:00:00:0a
422,2463635,10,11,105,1602738958.554781,925,921,905841468,00:00:00:00:00:05,00:00:00:00:00:0a
422,2463635,10,31,105,1602738958.555127,922,921,905841468,00:00:00:00:00:01,00:00:00:00:00:0a
422,2463635,10,85,105,1602738958.590821,921,921,905841468,00:00:00:00:00:07,00:00:00:00:00:0a
422,2463635,10,2,105,1602738958.599221,920,921,905841468,00:00:00:00:00:04,00:00:00:00:00:0a
422,2463635,10,38,105,1602738958.749925,927,921,905841468,00:00:00:00:00:08,00:00:00:00:00:0a
422,2463635,10,11,105,1602738958.897309,927,921,905841468,00:00:00:00:00:05,00:00:00:00:00:0a
422,2463635,10,31,105,1602738958.899228,909,921,905841468,00:00:00:00:00:01,00:00:00:00:00:0a
422,2463635,10,85,105,1602738958.938794,918,921,905841468,00:00:00:00:00:07,00:00:00:00:00:0a
422,2463635,10,2,105,1602738958.953831,905,921,905841468,00:00:00:00:00:04,00:00:00:00:00:0a
422,2463635,10,38,105,1602738959.156338,890,921,905841468,00:00:00:00:00:08,00:00:00:00:00:0a
422,2463635,10,31,105,1602738959.21365,918,921,905841468,00:00:00:00:00:01,00:00:00:00:00:0a
422,2463635,10,11,105,1602738959.234743,924,921,905841468,00:00:00:00:00:05,00:00:00:00:00:0a
422,2463635,10,2,105,1602738959.286877,922,921,905841468,00:00:00:00:00:04,00:00:00:00:00:0a
422,2463635,10,85,105,1602738959.287685,918,921,905841468,00:00:00:00:00:07,00:00:00:00:00:0a
422,2463635,10,38,105,1602738959.522874,921,921,905841468,00:00:00:00:00:08,00:00:00:00:00:0a
422,2463635,10,31,105,1602738959.562735,932,921,905841468,00:00:00:00:00:01,00:00:00:00:00:0a
422,2463635,10,11,105,1602738959.584673,910,921,905841468,00:00:00:00:00:05,00:00:00:00:00:0a
422,2463635,10,2,105,1602738959.595609,918,921,905841468,00:00:00:00:00:04,00:00:00:00:00:0a
422,2463635,10,85,105,1602738959.623872,928,921,905841468,00:00:00:00:00:07,00:00:00:00:00:0a
421,2460330,38,94,1,1602738959.826791,482,482,115955913,00:00:00:00:00:08,00:00:00:00:00:0a
422,2463635,10,31,105,1602738959.894163,911,921,905841468,00:00:00:00:00:01,00:00:00:00:00:0a
422,2463635,10,11,105,1602738959.904065,902,921,905841468,00:00:00:00:00:05,00:00:00:00:00:0a
422,2463635,10,2,105,1602738959.923905,906,921,905841468,00:00:00:00:00:04,00:00:00:00:00:0a
422,2463635,10,38,105,1602738959.927871,917,921,905841468,00:00:00:00:00:08,00:00:00:00:00:0a
422,2463635,10,85,105,1602738959.927937,914,921,905841468,00:00:00:00:00:07,00:00:00:00:00:0a
422,2463635,10,31,105,1602738960.189168,908,921,905841468,00:00:00:00:00:01,00:00:00:00:00:0a
422,2463635,10,2,105,1602738960.196249,926,921,905841468,00:00:00:00:00:04,00:00:00:00:00:0a
422,2463635,10,11,105,1602738960.203074,919,921,905841468,00:00:00:00:00:05,00:00:00:00:00:0a
422,2463635,10,85,105,1602738960.232336,920,921,905841468,00:00:00:00:00:07,00:00:00:00:00:0a
422,2463635,10,38,105,1602738960.361813,921,921,905841468,00:00:00:00:00:08,00:00:00:00:00:0a
422,2463635,10,31,105,1602738960.517514,938,921,905841468,00:00:00:00:00:01,00:00:00:00:00:0a
422,2463635,10,11,105,1602738960.517547,912,921,905841468,00:00:00:00:00:05,00:00:00:00:00:0a
422,2463635,10,2,105,1602738960.51799,913,921,905841468,00:00:00:00:00:04,00:00:00:00:00:0a
422,2463635,10,85,105,1602738960.548815,898,921,905841468,00:00:00:00:00:07,00:00:00:00:00:0a
422,2463635,10,38,105,1602738960.774722,905,921,905841468,00:00:00:00:00:08,00:00:00:00:00:0a
422,2463635,10,11,105,1602738960.814986,926,921,905841468,00:00:00:00:00:05,00:00:00:00:00:0a
422,2463635,10,2,105,1602738960.834833,913,921,905841468,00:00:00:00:00:04,00:00:00:00:00:0a
422,2463635,10,31,105,1602738960.835542,939,921,905841468,00:00:00:00:00:01,00:00:00:00:00:0a
422,2463635,10,85,105,1602738960.863579,922,921,905841468,00:00:00:00:00:07,00:00:00:00:00:0a
422,2463635,10,11,105,1602738961.131457,913,921,905841468,00:00:00:00:00:05,00:00:00:00:00:0a
422,2463635,10,31,105,1602738961.154983,914,921,905841468,00:00:00:00:00:01,00:00:00:00:00:0a
422,2463635,10,2,105,1602738961.155222,942,921,905841468,00:00:00:00:00:04,00:00:00:00:00:0a
422,2463635,10,85,105,1602738961.177312,906,921,905841468,00:00:00:00:00:07,00:00:00:00:00:0a
422,2463635,10,38,105,1602738961.230736,913,921,905841468,00:00:00:00:00:08,00:00:00:00:00:0a
422,2463635,10,11,105,1602738961.430892,925,921,905841468,00:00:00:00:00:05,00:00:00:00:00:0a
