CoflowId,ArrivalTime,FlowNum,MapperId,ReducerId,PacketArrival,PacketSize,PacketMean,PacketVariance,Src,Dst
37,163761,23,55,2,1596614666.706486,832,836,360117542,00:00:00:00:00:01,00:00:00:00:00:0b
37,163761,23,55,26,1596614669.259516,834,836,360117542,00:00:00:00:00:01,00:00:00:00:00:0b
37,163761,23,55,34,1596614669.869359,840,836,360117542,00:00:00:00:00:01,00:00:00:00:00:0b
37,163761,23,55,2,1596614676.046938,838,836,360117542,00:00:00:00:00:01,00:00:00:00:00:0b
37,163761,23,55,26,1596614678.075041,840,836,360117542,00:00:00:00:00:01,00:00:00:00:00:0b
37,163761,23,55,34,1596614678.832249,836,836,360117542,00:00:00:00:00:01,00:00:00:00:00:0b
37,163761,23,55,2,1596614684.007996,840,836,360117542,00:00:00:00:00:01,00:00:00:00:00:0b
37,163761,23,55,26,1596614685.672821,834,836,360117542,00:00:00:00:00:01,00:00:00:00:00:0b
37,163761,23,55,34,1596614686.495583,836,836,360117542,00:00:00:00:00:01,00:00:00:00:00:0b
37,163761,23,55,2,1596614691.742111,833,836,360117542,00:00:00:00:00:01,00:00:00:00:00:0b
37,163761,23,55,26,1596614693.841183,833,836,360117542,00:00:00:00:00:01,00:00:00:00:00:0b
37,163761,23,55,34,1596614694.398827,842,836,360117542,00:00:00:00:00:01,00:00:00:00:00:0b
37,163761,23,55,2,1596614699.382894,837,836,360117542,00:00:00:00:00:01,00:00:00:00:00:0b
37,163761,23,55,26,1596614701.422468,839,836,360117542,00:00:00:00:00:01,00:00:00:00:00:0b
37,163761,23,55,34,1596614701.961264,832,836,360117542,00:00:00:00:00:01,00:00:00:00:00:0b
40,199899,70,59,58,1596614702.085395,480,484,697301558,00:00:00:00:00:05,00:00:00:00:00:0b
39,199845,75,10,34,1596614702.169325,137,139,618445214,00:00:00:00:00:04,00:00:00:00:00:0b
39,199845,75,55,34,1596614702.33579,139,139,618445214,00:00:00:00:00:01,00:00:00:00:00:0b
40,199899,70,55,58,1596614702.413898,475,484,697301558,00:00:00:00:00:01,00:00:00:00:00:0b
39,199845,75,59,34,1596614702.62923,142,139,618445214,00:00:00:00:00:05,00:00:00:00:00:0b
40,199899,70,44,58,1596614702.629631,482,484,697301558,00:00:00:00:00:06,00:00:00:00:00:0b
40,199899,70,30,58,1596614702.684322,476,484,697301558,00:00:00:00:00:08,00:00:00:00:00:0b
39,199845,75,76,34,1596614702.700206,146,139,618445214,00:00:00:00:00:06,00:00:00:00:00:0b
40,199899,70,13,58,1596614702.735646,488,484,697301558,00:00:00:00:00:07,00:00:00:00:00:0b
39,199845,75,72,34,1596614702.755421,143,139,618445214,00:00:00:00:00:02,00:00:00:00:00:0b
39,199845,75,13,34,1596614702.80046,142,139,618445214,00:00:00:00:00:07,00:00:00:00:00:0b
39,199845,75,30,34,1596614703.017107,146,139,618445214,00:00:00:00:00:08,00:00:00:00:00:0b
39,199845,75,10,34,1596614704.573882,140,139,618445214,00:00:00:00:00:04,00:00:00:00:00:0b
40,199899,70,59,58,1596614704.758539,481,484,697301558,00:00:00:00:00:05,00:00:00:00:00:0b
39,199845,75,59,34,1596614705.067801,128,139,618445214,00:00:00:00:00:05,00:00:00:00:00:0b
39,199845,75,72,34,1596614705.335977,140,139,618445214,00:00:00:00:00:02,00:00:00:00:00:0b
39,199845,75,55,34,1596614705.411448,149,139,618445214,00:00:00:00:00:01,00:00:00:00:00:0b
39,199845,75,76,34,1596614706.157572,140,139,618445214,00:00:00:00:00:06,00:00:00:00:00:0b
47,202238,75,59,34,1596614706.187549,913,912,602166673,00:00:00:00:00:05,00:00:00:00:00:0b
40,199899,70,55,58,1596614706.31554,493,484,697301558,00:00:00:00:00:01,00:00:00:00:00:0b
40,199899,70,44,58,1596614706.441318,470,484,697301558,00:00:00:00:00:06,00:00:00:00:00:0b
40,199899,70,13,58,1596614706.542612,484,484,697301558,00:00:00:00:00:07,00:00:00:00:00:0b
47,202238,75,26,34,1596614706.958816,909,912,602166673,00:00:00:00:00:04,00:00:00:00:00:0b
39,199845,75,10,34,1596614706.963614,137,139,618445214,00:00:00:00:00:04,00:00:00:00:00:0b
47,202238,75,76,34,1596614707.051855,900,912,602166673,00:00:00:00:00:06,00:00:00:00:00:0b
47,202238,75,55,34,1596614707.175059,922,912,602166673,00:00:00:00:00:01,00:00:00:00:00:0b
40,199899,70,59,58,1596614707.809519,490,484,697301558,00:00:00:00:00:05,00:00:00:00:00:0b
39,199845,75,59,34,1596614707.948015,140,139,618445214,00:00:00:00:00:05,00:00:00:00:00:0b
39,199845,75,30,34,1596614708.004838,136,139,618445214,00:00:00:00:00:08,00:00:00:00:00:0b
47,202238,75,69,34,1596614708.059329,911,912,602166673,00:00:00:00:00:07,00:00:00:00:00:0b
39,199845,75,13,34,1596614708.129313,134,139,618445214,00:00:00:00:00:07,00:00:00:00:00:0b
39,199845,75,72,34,1596614708.640544,149,139,618445214,00:00:00:00:00:02,00:00:00:00:00:0b
40,199899,70,30,58,1596614708.934141,486,484,697301558,00:00:00:00:00:08,00:00:00:00:00:0b
