CoflowId,ArrivalTime,FlowNum,MapperId,ReducerId,PacketArrival,PacketSize,PacketMean,PacketVariance,Src,Dst
341,1803121,30,64,17,1602381023.198641,211,201,578250456,00:00:00:00:00:02,00:00:00:00:00:0a
341,1803121,30,64,33,1602381023.947202,190,201,578250456,00:00:00:00:00:02,00:00:00:00:00:0a
341,1803121,30,64,57,1602381024.704611,200,201,578250456,00:00:00:00:00:02,00:00:00:00:00:0a
341,1803121,30,64,73,1602381025.515968,198,201,578250456,00:00:00:00:00:02,00:00:00:00:00:0a
341,1803121,30,64,81,1602381025.991216,201,201,578250456,00:00:00:00:00:02,00:00:00:00:00:0a
342,1809359,35,133,1,1602381027.886753,484,483,183301216,00:00:00:00:00:07,00:00:00:00:00:0a
341,1803121,30,64,17,1602381028.050987,195,201,578250456,00:00:00:00:00:02,00:00:00:00:00:0a
341,1803121,30,64,33,1602381028.73457,202,201,578250456,00:00:00:00:00:02,00:00:00:00:00:0a
343,1810707,38,81,1,1602381029.177886,506,508,418940403,00:00:00:00:00:03,00:00:00:00:00:0a
341,1803121,30,64,57,1602381029.567399,197,201,578250456,00:00:00:00:00:02,00:00:00:00:00:0a
341,1803121,30,64,73,1602381030.425521,192,201,578250456,00:00:00:00:00:02,00:00:00:00:00:0a
341,1803121,30,64,81,1602381030.94792,203,201,578250456,00:00:00:00:00:02,00:00:00:00:00:0a
343,1810707,38,81,25,1602381031.935101,510,508,418940403,00:00:00:00:00:03,00:00:00:00:00:0a
341,1803121,30,64,17,1602381033.112021,199,201,578250456,00:00:00:00:00:02,00:00:00:00:00:0a
343,1810707,38,81,49,1602381033.140699,504,508,418940403,00:00:00:00:00:03,00:00:00:00:00:0a
343,1810707,38,81,57,1602381033.492717,504,508,418940403,00:00:00:00:00:03,00:00:00:00:00:0a
342,1809359,35,133,105,1602381033.606126,482,483,183301216,00:00:00:00:00:07,00:00:00:00:00:0a
341,1803121,30,64,33,1602381033.793949,204,201,578250456,00:00:00:00:00:02,00:00:00:00:00:0a
342,1809359,35,133,1,1602381034.087072,480,483,183301216,00:00:00:00:00:07,00:00:00:00:00:0a
343,1810707,38,81,73,1602381034.507663,510,508,418940403,00:00:00:00:00:03,00:00:00:00:00:0a
341,1803121,30,64,57,1602381034.663004,199,201,578250456,00:00:00:00:00:02,00:00:00:00:00:0a
344,1816000,360,129,1,1602381034.999918,96,104,819621680,00:00:00:00:00:03,00:00:00:00:00:0a
344,1816000,360,112,1,1602381035.091432,102,104,819621680,00:00:00:00:00:02,00:00:00:00:00:0a
344,1816000,360,87,1,1602381035.178524,95,104,819621680,00:00:00:00:00:01,00:00:00:00:00:0a
343,1810707,38,81,81,1602381035.308986,516,508,418940403,00:00:00:00:00:03,00:00:00:00:00:0a
