CoflowId,ArrivalTime,FlowNum,MapperId,ReducerId,PacketArrival,PacketSize,PacketMean,PacketVariance,Src,Dst
361,1942817,13113,4,3,1602465187.978087,634,622,743755364,00:00:00:00:00:06,00:00:00:00:00:0c
361,1942817,13113,1,3,1602465188.054652,617,622,743755364,00:00:00:00:00:03,00:00:00:00:00:0c
361,1942817,13113,0,3,1602465188.074455,617,622,743755364,00:00:00:00:00:02,00:00:00:00:00:0c
361,1942817,13113,3,3,1602465188.074653,606,622,743755364,00:00:00:00:00:05,00:00:00:00:00:0c
361,1942817,13113,5,3,1602465188.089558,616,622,743755364,00:00:00:00:00:07,00:00:00:00:00:0c
361,1942817,13113,7,3,1602465188.121591,623,622,743755364,00:00:00:00:00:01,00:00:00:00:00:0c
361,1942817,13113,6,3,1602465188.122636,627,622,743755364,00:00:00:00:00:08,00:00:00:00:00:0c
361,1942817,13113,2,3,1602465188.139084,634,622,743755364,00:00:00:00:00:04,00:00:00:00:00:0c
361,1942817,13113,1,11,1602465189.310819,623,622,743755364,00:00:00:00:00:03,00:00:00:00:00:0c
361,1942817,13113,4,11,1602465189.320462,623,622,743755364,00:00:00:00:00:06,00:00:00:00:00:0c
361,1942817,13113,0,11,1602465189.322915,627,622,743755364,00:00:00:00:00:02,00:00:00:00:00:0c
361,1942817,13113,7,11,1602465189.375461,623,622,743755364,00:00:00:00:00:01,00:00:00:00:00:0c
361,1942817,13113,3,11,1602465189.378957,617,622,743755364,00:00:00:00:00:05,00:00:00:00:00:0c
361,1942817,13113,2,11,1602465189.418837,624,622,743755364,00:00:00:00:00:04,00:00:00:00:00:0c
361,1942817,13113,5,11,1602465189.42426,613,622,743755364,00:00:00:00:00:07,00:00:00:00:00:0c
361,1942817,13113,6,11,1602465189.444162,621,622,743755364,00:00:00:00:00:08,00:00:00:00:00:0c
361,1942817,13113,4,19,1602465190.47718,614,622,743755364,00:00:00:00:00:06,00:00:00:00:00:0c
361,1942817,13113,1,19,1602465190.489659,629,622,743755364,00:00:00:00:00:03,00:00:00:00:00:0c
361,1942817,13113,3,19,1602465190.505656,620,622,743755364,00:00:00:00:00:05,00:00:00:00:00:0c
361,1942817,13113,7,19,1602465190.509612,624,622,743755364,00:00:00:00:00:01,00:00:00:00:00:0c
361,1942817,13113,0,19,1602465190.510728,627,622,743755364,00:00:00:00:00:02,00:00:00:00:00:0c
361,1942817,13113,2,19,1602465190.563511,622,622,743755364,00:00:00:00:00:04,00:00:00:00:00:0c
361,1942817,13113,5,19,1602465190.622834,624,622,743755364,00:00:00:00:00:07,00:00:00:00:00:0c
361,1942817,13113,6,19,1602465190.630884,634,622,743755364,00:00:00:00:00:08,00:00:00:00:00:0c
361,1942817,13113,4,27,1602465191.298788,636,622,743755364,00:00:00:00:00:06,00:00:00:00:00:0c
361,1942817,13113,0,27,1602465191.303127,616,622,743755364,00:00:00:00:00:02,00:00:00:00:00:0c
361,1942817,13113,1,27,1602465191.307629,630,622,743755364,00:00:00:00:00:03,00:00:00:00:00:0c
361,1942817,13113,7,27,1602465191.322881,625,622,743755364,00:00:00:00:00:01,00:00:00:00:00:0c
361,1942817,13113,3,27,1602465191.326849,628,622,743755364,00:00:00:00:00:05,00:00:00:00:00:0c
361,1942817,13113,2,27,1602465191.346883,619,622,743755364,00:00:00:00:00:04,00:00:00:00:00:0c
361,1942817,13113,6,27,1602465191.470924,618,622,743755364,00:00:00:00:00:08,00:00:00:00:00:0c
361,1942817,13113,5,27,1602465191.475553,620,622,743755364,00:00:00:00:00:07,00:00:00:00:00:0c
361,1942817,13113,3,35,1602465192.070807,619,622,743755364,00:00:00:00:00:05,00:00:00:00:00:0c
361,1942817,13113,4,35,1602465192.089584,606,622,743755364,00:00:00:00:00:06,00:00:00:00:00:0c
361,1942817,13113,1,35,1602465192.09881,634,622,743755364,00:00:00:00:00:03,00:00:00:00:00:0c
361,1942817,13113,2,35,1602465192.10284,629,622,743755364,00:00:00:00:00:04,00:00:00:00:00:0c
361,1942817,13113,0,35,1602465192.110953,623,622,743755364,00:00:00:00:00:02,00:00:00:00:00:0c
361,1942817,13113,7,35,1602465192.126901,621,622,743755364,00:00:00:00:00:01,00:00:00:00:00:0c
361,1942817,13113,5,35,1602465192.280978,614,622,743755364,00:00:00:00:00:07,00:00:00:00:00:0c
361,1942817,13113,6,35,1602465192.294102,627,622,743755364,00:00:00:00:00:08,00:00:00:00:00:0c
361,1942817,13113,7,51,1602465193.495681,617,622,743755364,00:00:00:00:00:01,00:00:00:00:00:0c
361,1942817,13113,2,51,1602465193.524011,617,622,743755364,00:00:00:00:00:04,00:00:00:00:00:0c
361,1942817,13113,3,51,1602465193.534874,623,622,743755364,00:00:00:00:00:05,00:00:00:00:00:0c
361,1942817,13113,4,51,1602465193.558737,622,622,743755364,00:00:00:00:00:06,00:00:00:00:00:0c
361,1942817,13113,0,51,1602465193.607771,635,622,743755364,00:00:00:00:00:02,00:00:00:00:00:0c
361,1942817,13113,1,51,1602465193.62679,619,622,743755364,00:00:00:00:00:03,00:00:00:00:00:0c
361,1942817,13113,6,51,1602465193.711268,625,622,743755364,00:00:00:00:00:08,00:00:00:00:00:0c
361,1942817,13113,5,51,1602465193.802929,625,622,743755364,00:00:00:00:00:07,00:00:00:00:00:0c
361,1942817,13113,7,59,1602465194.154872,626,622,743755364,00:00:00:00:00:01,00:00:00:00:00:0c
361,1942817,13113,3,59,1602465194.170997,633,622,743755364,00:00:00:00:00:05,00:00:00:00:00:0c
361,1942817,13113,2,59,1602465194.19132,635,622,743755364,00:00:00:00:00:04,00:00:00:00:00:0c
361,1942817,13113,0,59,1602465194.192581,622,622,743755364,00:00:00:00:00:02,00:00:00:00:00:0c
361,1942817,13113,4,59,1602465194.210839,623,622,743755364,00:00:00:00:00:06,00:00:00:00:00:0c
361,1942817,13113,1,59,1602465194.274941,611,622,743755364,00:00:00:00:00:03,00:00:00:00:00:0c
361,1942817,13113,6,59,1602465194.394949,631,622,743755364,00:00:00:00:00:08,00:00:00:00:00:0c
361,1942817,13113,5,59,1602465194.507939,620,622,743755364,00:00:00:00:00:07,00:00:00:00:00:0c
361,1942817,13113,7,67,1602465194.926886,612,622,743755364,00:00:00:00:00:01,00:00:00:00:00:0c
361,1942817,13113,0,67,1602465194.987007,621,622,743755364,00:00:00:00:00:02,00:00:00:00:00:0c
361,1942817,13113,3,67,1602465194.988113,608,622,743755364,00:00:00:00:00:05,00:00:00:00:00:0c
361,1942817,13113,4,67,1602465195.007337,625,622,743755364,00:00:00:00:00:06,00:00:00:00:00:0c
361,1942817,13113,2,67,1602465195.054973,634,622,743755364,00:00:00:00:00:04,00:00:00:00:00:0c
361,1942817,13113,1,67,1602465195.086923,626,622,743755364,00:00:00:00:00:03,00:00:00:00:00:0c
361,1942817,13113,6,67,1602465195.16755,618,622,743755364,00:00:00:00:00:08,00:00:00:00:00:0c
361,1942817,13113,5,67,1602465195.369664,612,622,743755364,00:00:00:00:00:07,00:00:00:00:00:0c
361,1942817,13113,7,75,1602465195.994887,618,622,743755364,00:00:00:00:00:01,00:00:00:00:00:0c
361,1942817,13113,0,75,1602465196.015047,613,622,743755364,00:00:00:00:00:02,00:00:00:00:00:0c
361,1942817,13113,1,75,1602465196.034738,620,622,743755364,00:00:00:00:00:03,00:00:00:00:00:0c
