CoflowId,ArrivalTime,FlowNum,MapperId,ReducerId,PacketArrival,PacketSize,PacketMean,PacketVariance,Src,Dst
153,696318,4355,4,7,1597287893.228751,447,443,498097067,00:00:00:00:00:06,00:00:00:00:00:10
153,696318,4355,16,7,1597287893.256502,453,443,498097067,00:00:00:00:00:02,00:00:00:00:00:10
153,696318,4355,7,7,1597287893.455124,444,443,498097067,00:00:00:00:00:01,00:00:00:00:00:10
153,696318,4355,5,7,1597287893.528322,440,443,498097067,00:00:00:00:00:07,00:00:00:00:00:10
153,696318,4355,17,7,1597287893.547044,436,443,498097067,00:00:00:00:00:03,00:00:00:00:00:10
153,696318,4355,27,7,1597287893.577814,437,443,498097067,00:00:00:00:00:05,00:00:00:00:00:10
153,696318,4355,14,7,1597287893.846926,442,443,498097067,00:00:00:00:00:08,00:00:00:00:00:10
153,696318,4355,10,7,1597287894.022806,438,443,498097067,00:00:00:00:00:04,00:00:00:00:00:10
153,696318,4355,4,15,1597287894.15167,440,443,498097067,00:00:00:00:00:06,00:00:00:00:00:10
153,696318,4355,16,15,1597287894.155911,437,443,498097067,00:00:00:00:00:02,00:00:00:00:00:10
153,696318,4355,27,15,1597287894.316004,440,443,498097067,00:00:00:00:00:05,00:00:00:00:00:10
153,696318,4355,5,15,1597287894.526989,445,443,498097067,00:00:00:00:00:07,00:00:00:00:00:10
153,696318,4355,17,15,1597287894.607612,449,443,498097067,00:00:00:00:00:03,00:00:00:00:00:10
153,696318,4355,14,15,1597287894.629053,436,443,498097067,00:00:00:00:00:08,00:00:00:00:00:10
153,696318,4355,7,15,1597287894.664974,439,443,498097067,00:00:00:00:00:01,00:00:00:00:00:10
153,696318,4355,10,15,1597287894.897111,440,443,498097067,00:00:00:00:00:04,00:00:00:00:00:10
156,699246,3248,3,7,1597287895.480545,789,784,955847346,00:00:00:00:00:05,00:00:00:00:00:10
156,699246,3248,41,7,1597287895.532307,778,784,955847346,00:00:00:00:00:03,00:00:00:00:00:10
156,699246,3248,14,7,1597287895.560771,771,784,955847346,00:00:00:00:00:08,00:00:00:00:00:10
