CoflowId,ArrivalTime,FlowNum,MapperId,ReducerId,PacketArrival,PacketSize,PacketMean,PacketVariance,Src,Dst
511,3409547,3051,3,135,1604578243.063574,636,635,841178194,00:00:00:00:00:05,00:00:00:00:00:10
511,3409547,3051,7,135,1604578243.063645,638,635,841178194,00:00:00:00:00:01,00:00:00:00:00:10
511,3409547,3051,5,135,1604578243.091512,623,635,841178194,00:00:00:00:00:07,00:00:00:00:00:10
511,3409547,3051,0,135,1604578243.103841,630,635,841178194,00:00:00:00:00:02,00:00:00:00:00:10
511,3409547,3051,1,135,1604578243.151634,630,635,841178194,00:00:00:00:00:03,00:00:00:00:00:10
511,3409547,3051,4,135,1604578243.159477,630,635,841178194,00:00:00:00:00:06,00:00:00:00:00:10
511,3409547,3051,6,135,1604578243.171514,631,635,841178194,00:00:00:00:00:08,00:00:00:00:00:10
511,3409547,3051,2,135,1604578243.259602,646,635,841178194,00:00:00:00:00:04,00:00:00:00:00:10
511,3409547,3051,3,135,1604578246.767743,633,635,841178194,00:00:00:00:00:05,00:00:00:00:00:10
511,3409547,3051,7,135,1604578246.787874,638,635,841178194,00:00:00:00:00:01,00:00:00:00:00:10
511,3409547,3051,0,135,1604578246.803741,618,635,841178194,00:00:00:00:00:02,00:00:00:00:00:10
511,3409547,3051,6,135,1604578246.859761,628,635,841178194,00:00:00:00:00:08,00:00:00:00:00:10
511,3409547,3051,4,135,1604578246.899724,638,635,841178194,00:00:00:00:00:06,00:00:00:00:00:10
511,3409547,3051,1,135,1604578246.9438,636,635,841178194,00:00:00:00:00:03,00:00:00:00:00:10
511,3409547,3051,5,135,1604578246.96376,637,635,841178194,00:00:00:00:00:07,00:00:00:00:00:10
511,3409547,3051,2,135,1604578246.999721,644,635,841178194,00:00:00:00:00:04,00:00:00:00:00:10
511,3409547,3051,11,135,1604578250.571771,641,635,841178194,00:00:00:00:00:05,00:00:00:00:00:10
511,3409547,3051,14,135,1604578250.64778,633,635,841178194,00:00:00:00:00:08,00:00:00:00:00:10
511,3409547,3051,8,135,1604578250.743794,631,635,841178194,00:00:00:00:00:02,00:00:00:00:00:10
511,3409547,3051,15,135,1604578250.755779,630,635,841178194,00:00:00:00:00:01,00:00:00:00:00:10
511,3409547,3051,13,135,1604578250.787772,629,635,841178194,00:00:00:00:00:07,00:00:00:00:00:10
511,3409547,3051,12,135,1604578250.859746,627,635,841178194,00:00:00:00:00:06,00:00:00:00:00:10
511,3409547,3051,9,135,1604578250.871766,624,635,841178194,00:00:00:00:00:03,00:00:00:00:00:10
511,3409547,3051,10,135,1604578250.943803,634,635,841178194,00:00:00:00:00:04,00:00:00:00:00:10
511,3409547,3051,19,135,1604578254.347763,632,635,841178194,00:00:00:00:00:05,00:00:00:00:00:10
511,3409547,3051,6,135,1604578254.371848,634,635,841178194,00:00:00:00:00:08,00:00:00:00:00:10
511,3409547,3051,16,135,1604578254.375802,645,635,841178194,00:00:00:00:00:02,00:00:00:00:00:10
511,3409547,3051,47,135,1604578254.515798,625,635,841178194,00:00:00:00:00:01,00:00:00:00:00:10
511,3409547,3051,21,135,1604578254.519871,638,635,841178194,00:00:00:00:00:07,00:00:00:00:00:10
511,3409547,3051,34,135,1604578254.599747,639,635,841178194,00:00:00:00:00:04,00:00:00:00:00:10
511,3409547,3051,17,135,1604578254.624267,628,635,841178194,00:00:00:00:00:03,00:00:00:00:00:10
511,3409547,3051,20,135,1604578254.663761,642,635,841178194,00:00:00:00:00:06,00:00:00:00:00:10
511,3409547,3051,27,135,1604578258.071743,635,635,841178194,00:00:00:00:00:05,00:00:00:00:00:10
511,3409547,3051,24,135,1604578258.119951,640,635,841178194,00:00:00:00:00:02,00:00:00:00:00:10
511,3409547,3051,14,135,1604578258.267923,626,635,841178194,00:00:00:00:00:08,00:00:00:00:00:10
511,3409547,3051,55,135,1604578258.315881,617,635,841178194,00:00:00:00:00:01,00:00:00:00:00:10
511,3409547,3051,25,135,1604578258.355869,634,635,841178194,00:00:00:00:00:03,00:00:00:00:00:10
511,3409547,3051,2,135,1604578258.371774,642,635,841178194,00:00:00:00:00:04,00:00:00:00:00:10
511,3409547,3051,29,135,1604578258.396026,632,635,841178194,00:00:00:00:00:07,00:00:00:00:00:10
511,3409547,3051,28,135,1604578258.49612,635,635,841178194,00:00:00:00:00:06,00:00:00:00:00:10
511,3409547,3051,35,135,1604578261.811919,625,635,841178194,00:00:00:00:00:05,00:00:00:00:00:10
511,3409547,3051,32,135,1604578261.943756,624,635,841178194,00:00:00:00:00:02,00:00:00:00:00:10
511,3409547,3051,30,135,1604578262.003735,630,635,841178194,00:00:00:00:00:08,00:00:00:00:00:10
511,3409547,3051,63,135,1604578262.011761,630,635,841178194,00:00:00:00:00:01,00:00:00:00:00:10
511,3409547,3051,10,135,1604578262.067956,646,635,841178194,00:00:00:00:00:04,00:00:00:00:00:10
511,3409547,3051,5,135,1604578262.19629,632,635,841178194,00:00:00:00:00:07,00:00:00:00:00:10
511,3409547,3051,33,135,1604578262.243815,650,635,841178194,00:00:00:00:00:03,00:00:00:00:00:10
511,3409547,3051,4,135,1604578262.343904,633,635,841178194,00:00:00:00:00:06,00:00:00:00:00:10
511,3409547,3051,3,135,1604578265.603809,651,635,841178194,00:00:00:00:00:05,00:00:00:00:00:10
511,3409547,3051,71,135,1604578265.727749,631,635,841178194,00:00:00:00:00:01,00:00:00:00:00:10
511,3409547,3051,38,135,1604578265.736257,634,635,841178194,00:00:00:00:00:08,00:00:00:00:00:10
511,3409547,3051,0,135,1604578265.743778,629,635,841178194,00:00:00:00:00:02,00:00:00:00:00:10
511,3409547,3051,34,135,1604578265.88374,624,635,841178194,00:00:00:00:00:04,00:00:00:00:00:10
511,3409547,3051,13,135,1604578265.939748,630,635,841178194,00:00:00:00:00:07,00:00:00:00:00:10
511,3409547,3051,49,135,1604578265.976206,644,635,841178194,00:00:00:00:00:03,00:00:00:00:00:10
511,3409547,3051,12,135,1604578266.147762,646,635,841178194,00:00:00:00:00:06,00:00:00:00:00:10
511,3409547,3051,8,135,1604578269.467831,638,635,841178194,00:00:00:00:00:02,00:00:00:00:00:10
511,3409547,3051,11,135,1604578269.471789,641,635,841178194,00:00:00:00:00:05,00:00:00:00:00:10
511,3409547,3051,46,135,1604578269.563775,638,635,841178194,00:00:00:00:00:08,00:00:00:00:00:10
511,3409547,3051,7,135,1604578269.567714,638,635,841178194,00:00:00:00:00:01,00:00:00:00:00:10
511,3409547,3051,21,135,1604578269.703772,632,635,841178194,00:00:00:00:00:07,00:00:00:00:00:10
511,3409547,3051,57,135,1604578269.719769,637,635,841178194,00:00:00:00:00:03,00:00:00:00:00:10
511,3409547,3051,50,135,1604578269.71979,630,635,841178194,00:00:00:00:00:04,00:00:00:00:00:10
511,3409547,3051,20,135,1604578269.964247,637,635,841178194,00:00:00:00:00:06,00:00:00:00:00:10
511,3409547,3051,16,135,1604578273.207727,634,635,841178194,00:00:00:00:00:02,00:00:00:00:00:10
511,3409547,3051,19,135,1604578273.29176,642,635,841178194,00:00:00:00:00:05,00:00:00:00:00:10
511,3409547,3051,15,135,1604578273.399793,638,635,841178194,00:00:00:00:00:01,00:00:00:00:00:10
511,3409547,3051,54,135,1604578273.407784,634,635,841178194,00:00:00:00:00:08,00:00:00:00:00:10
511,3409547,3051,58,135,1604578273.500238,629,635,841178194,00:00:00:00:00:04,00:00:00:00:00:10
511,3409547,3051,29,135,1604578273.527801,645,635,841178194,00:00:00:00:00:07,00:00:00:00:00:10
511,3409547,3051,1,135,1604578273.644258,631,635,841178194,00:00:00:00:00:03,00:00:00:00:00:10
511,3409547,3051,28,135,1604578273.76375,628,635,841178194,00:00:00:00:00:06,00:00:00:00:00:10
511,3409547,3051,24,135,1604578276.899929,632,635,841178194,00:00:00:00:00:02,00:00:00:00:00:10
511,3409547,3051,27,135,1604578276.995732,633,635,841178194,00:00:00:00:00:05,00:00:00:00:00:10
511,3409547,3051,47,135,1604578277.13989,634,635,841178194,00:00:00:00:00:01,00:00:00:00:00:10
511,3409547,3051,37,135,1604578277.307893,631,635,841178194,00:00:00:00:00:07,00:00:00:00:00:10
511,3409547,3051,70,135,1604578277.319935,621,635,841178194,00:00:00:00:00:08,00:00:00:00:00:10
511,3409547,3051,82,135,1604578277.423765,632,635,841178194,00:00:00:00:00:04,00:00:00:00:00:10
511,3409547,3051,9,135,1604578277.423948,621,635,841178194,00:00:00:00:00:03,00:00:00:00:00:10
511,3409547,3051,36,135,1604578277.619789,639,635,841178194,00:00:00:00:00:06,00:00:00:00:00:10
511,3409547,3051,32,135,1604578280.611786,639,635,841178194,00:00:00:00:00:02,00:00:00:00:00:10
511,3409547,3051,35,135,1604578280.703898,643,635,841178194,00:00:00:00:00:05,00:00:00:00:00:10
511,3409547,3051,55,135,1604578280.895756,643,635,841178194,00:00:00:00:00:01,00:00:00:00:00:10
511,3409547,3051,78,135,1604578281.051788,618,635,841178194,00:00:00:00:00:08,00:00:00:00:00:10
511,3409547,3051,90,135,1604578281.087896,625,635,841178194,00:00:00:00:00:04,00:00:00:00:00:10
511,3409547,3051,53,135,1604578281.103771,632,635,841178194,00:00:00:00:00:07,00:00:00:00:00:10
511,3409547,3051,17,135,1604578281.167775,643,635,841178194,00:00:00:00:00:03,00:00:00:00:00:10
511,3409547,3051,44,135,1604578281.363923,642,635,841178194,00:00:00:00:00:06,00:00:00:00:00:10
511,3409547,3051,40,135,1604578284.423772,629,635,841178194,00:00:00:00:00:02,00:00:00:00:00:10
511,3409547,3051,43,135,1604578284.548249,648,635,841178194,00:00:00:00:00:05,00:00:00:00:00:10
511,3409547,3051,63,135,1604578284.723742,647,635,841178194,00:00:00:00:00:01,00:00:00:00:00:10
511,3409547,3051,6,135,1604578284.795775,655,635,841178194,00:00:00:00:00:08,00:00:00:00:00:10
511,3409547,3051,61,135,1604578284.827791,619,635,841178194,00:00:00:00:00:07,00:00:00:00:00:10
511,3409547,3051,106,135,1604578284.843757,641,635,841178194,00:00:00:00:00:04,00:00:00:00:00:10
511,3409547,3051,25,135,1604578285.055751,624,635,841178194,00:00:00:00:00:03,00:00:00:00:00:10
511,3409547,3051,52,135,1604578285.128352,638,635,841178194,00:00:00:00:00:06,00:00:00:00:00:10
511,3409547,3051,48,135,1604578288.103771,634,635,841178194,00:00:00:00:00:02,00:00:00:00:00:10
511,3409547,3051,51,135,1604578288.255761,640,635,841178194,00:00:00:00:00:05,00:00:00:00:00:10
511,3409547,3051,71,135,1604578288.443827,628,635,841178194,00:00:00:00:00:01,00:00:00:00:00:10
511,3409547,3051,14,135,1604578288.495758,629,635,841178194,00:00:00:00:00:08,00:00:00:00:00:10
511,3409547,3051,85,135,1604578288.555787,621,635,841178194,00:00:00:00:00:07,00:00:00:00:00:10
511,3409547,3051,114,135,1604578288.5558,631,635,841178194,00:00:00:00:00:04,00:00:00:00:00:10
