CoflowId,ArrivalTime,FlowNum,MapperId,ReducerId,PacketArrival,PacketSize,PacketMean,PacketVariance,Src,Dst
393,2226212,36,2,4,1602567582.470692,478,482,647184314,00:00:00:00:00:04,00:00:00:00:00:0d
393,2226212,36,2,20,1602567583.68686,476,482,647184314,00:00:00:00:00:04,00:00:00:00:00:0d
393,2226212,36,2,60,1602567586.318876,471,482,647184314,00:00:00:00:00:04,00:00:00:00:00:0d
393,2226212,36,2,76,1602567587.296665,476,482,647184314,00:00:00:00:00:04,00:00:00:00:00:0d
393,2226212,36,2,4,1602567588.547628,484,482,647184314,00:00:00:00:00:04,00:00:00:00:00:0d
394,2230758,32,22,36,1602567589.114263,653,654,455785804,00:00:00:00:00:08,00:00:00:00:00:0d
393,2226212,36,2,20,1602567589.487017,484,482,647184314,00:00:00:00:00:04,00:00:00:00:00:0d
394,2230758,32,22,44,1602567589.971465,656,654,455785804,00:00:00:00:00:08,00:00:00:00:00:0d
394,2230758,32,22,124,1602567591.734791,650,654,455785804,00:00:00:00:00:08,00:00:00:00:00:0d
393,2226212,36,2,60,1602567591.886952,484,482,647184314,00:00:00:00:00:04,00:00:00:00:00:0d
393,2226212,36,2,76,1602567592.835928,487,482,647184314,00:00:00:00:00:04,00:00:00:00:00:0d
394,2230758,32,22,36,1602567593.995228,654,654,455785804,00:00:00:00:00:08,00:00:00:00:00:0d
393,2226212,36,2,4,1602567594.023068,477,482,647184314,00:00:00:00:00:04,00:00:00:00:00:0d
394,2230758,32,22,44,1602567594.782846,647,654,455785804,00:00:00:00:00:08,00:00:00:00:00:0d
393,2226212,36,2,20,1602567594.959611,474,482,647184314,00:00:00:00:00:04,00:00:00:00:00:0d
394,2230758,32,22,124,1602567596.57082,651,654,455785804,00:00:00:00:00:08,00:00:00:00:00:0d
393,2226212,36,2,60,1602567597.402932,476,482,647184314,00:00:00:00:00:04,00:00:00:00:00:0d
393,2226212,36,2,76,1602567598.391116,485,482,647184314,00:00:00:00:00:04,00:00:00:00:00:0d
394,2230758,32,22,36,1602567599.00683,654,654,455785804,00:00:00:00:00:08,00:00:00:00:00:0d
393,2226212,36,2,4,1602567599.642819,485,482,647184314,00:00:00:00:00:04,00:00:00:00:00:0d
394,2230758,32,22,44,1602567599.779005,653,654,455785804,00:00:00:00:00:08,00:00:00:00:00:0d
393,2226212,36,2,20,1602567600.654858,472,482,647184314,00:00:00:00:00:04,00:00:00:00:00:0d
394,2230758,32,22,124,1602567601.742865,654,654,455785804,00:00:00:00:00:08,00:00:00:00:00:0d
393,2226212,36,2,60,1602567603.08693,479,482,647184314,00:00:00:00:00:04,00:00:00:00:00:0d
393,2226212,36,2,76,1602567604.077936,480,482,647184314,00:00:00:00:00:04,00:00:00:00:00:0d
394,2230758,32,22,36,1602567604.078837,654,654,455785804,00:00:00:00:00:08,00:00:00:00:00:0d
394,2230758,32,22,44,1602567604.839041,655,654,455785804,00:00:00:00:00:08,00:00:00:00:00:0d
393,2226212,36,2,4,1602567605.334596,484,482,647184314,00:00:00:00:00:04,00:00:00:00:00:0d
393,2226212,36,2,20,1602567606.308632,479,482,647184314,00:00:00:00:00:04,00:00:00:00:00:0d
394,2230758,32,22,124,1602567606.774808,655,654,455785804,00:00:00:00:00:08,00:00:00:00:00:0d
393,2226212,36,2,60,1602567608.940563,470,482,647184314,00:00:00:00:00:04,00:00:00:00:00:0d
394,2230758,32,22,36,1602567609.274281,655,654,455785804,00:00:00:00:00:08,00:00:00:00:00:0d
393,2226212,36,2,76,1602567609.89489,484,482,647184314,00:00:00:00:00:04,00:00:00:00:00:0d
394,2230758,32,22,44,1602567610.038818,646,654,455785804,00:00:00:00:00:08,00:00:00:00:00:0d
393,2226212,36,2,4,1602567611.050847,480,482,647184314,00:00:00:00:00:04,00:00:00:00:00:0d
394,2230758,32,22,124,1602567611.911457,659,654,455785804,00:00:00:00:00:08,00:00:00:00:00:0d
393,2226212,36,2,20,1602567611.995667,479,482,647184314,00:00:00:00:00:04,00:00:00:00:00:0d
396,2256857,366,147,4,1602567613.358854,422,426,313384348,00:00:00:00:00:05,00:00:00:00:00:0d
396,2256857,366,117,4,1602567613.562969,422,426,313384348,00:00:00:00:00:07,00:00:00:00:00:0d
396,2256857,366,81,4,1602567613.674137,425,426,313384348,00:00:00:00:00:03,00:00:00:00:00:0d
394,2230758,32,22,36,1602567614.463653,655,654,455785804,00:00:00:00:00:08,00:00:00:00:00:0d
393,2226212,36,2,60,1602567614.653566,477,482,647184314,00:00:00:00:00:04,00:00:00:00:00:0d
396,2256857,366,147,12,1602567614.653929,423,426,313384348,00:00:00:00:00:05,00:00:00:00:00:0d
396,2256857,366,117,12,1602567615.061931,424,426,313384348,00:00:00:00:00:07,00:00:00:00:00:0d
394,2230758,32,22,44,1602567615.331841,649,654,455785804,00:00:00:00:00:08,00:00:00:00:00:0d
396,2256857,366,81,12,1602567615.355502,429,426,313384348,00:00:00:00:00:03,00:00:00:00:00:0d
393,2226212,36,2,76,1602567615.709895,480,482,647184314,00:00:00:00:00:04,00:00:00:00:00:0d
396,2256857,366,147,28,1602567616.775001,422,426,313384348,00:00:00:00:00:05,00:00:00:00:00:0d
393,2226212,36,2,4,1602567617.051558,472,482,647184314,00:00:00:00:00:04,00:00:00:00:00:0d
