CoflowId,ArrivalTime,FlowNum,MapperId,ReducerId,PacketArrival,PacketSize,PacketMean,PacketVariance,Src,Dst
171,738698,1,72,47,1597301277.697284,741,746,937784852,00:00:00:00:00:02,00:00:00:00:00:10
171,738698,1,72,47,1597301277.938804,746,746,937784852,00:00:00:00:00:02,00:00:00:00:00:10
171,738698,1,72,47,1597301278.103281,747,746,937784852,00:00:00:00:00:02,00:00:00:00:00:10
171,738698,1,72,47,1597301278.333367,752,746,937784852,00:00:00:00:00:02,00:00:00:00:00:10
171,738698,1,72,47,1597301278.574842,743,746,937784852,00:00:00:00:00:02,00:00:00:00:00:10
174,739143,1,135,79,1597301278.597903,946,944,984125136,00:00:00:00:00:01,00:00:00:00:00:10
174,739143,1,135,79,1597301278.759536,946,944,984125136,00:00:00:00:00:01,00:00:00:00:00:10
171,738698,1,72,47,1597301278.837964,742,746,937784852,00:00:00:00:00:02,00:00:00:00:00:10
174,739143,1,135,79,1597301278.990954,958,944,984125136,00:00:00:00:00:01,00:00:00:00:00:10
171,738698,1,72,47,1597301279.108666,739,746,937784852,00:00:00:00:00:02,00:00:00:00:00:10
174,739143,1,135,79,1597301279.232351,930,944,984125136,00:00:00:00:00:01,00:00:00:00:00:10
171,738698,1,72,47,1597301279.37515,758,746,937784852,00:00:00:00:00:02,00:00:00:00:00:10
174,739143,1,135,79,1597301279.415248,943,944,984125136,00:00:00:00:00:01,00:00:00:00:00:10
171,738698,1,72,47,1597301279.625151,736,746,937784852,00:00:00:00:00:02,00:00:00:00:00:10
174,739143,1,135,79,1597301279.630433,949,944,984125136,00:00:00:00:00:01,00:00:00:00:00:10
174,739143,1,135,79,1597301279.860151,942,944,984125136,00:00:00:00:00:01,00:00:00:00:00:10
171,738698,1,72,47,1597301279.920735,727,746,937784852,00:00:00:00:00:02,00:00:00:00:00:10
174,739143,1,135,79,1597301280.081073,948,944,984125136,00:00:00:00:00:01,00:00:00:00:00:10
171,738698,1,72,47,1597301280.109926,750,746,937784852,00:00:00:00:00:02,00:00:00:00:00:10
174,739143,1,135,79,1597301280.290932,946,944,984125136,00:00:00:00:00:01,00:00:00:00:00:10
171,738698,1,72,47,1597301280.36743,739,746,937784852,00:00:00:00:00:02,00:00:00:00:00:10
174,739143,1,135,79,1597301280.545873,937,944,984125136,00:00:00:00:00:01,00:00:00:00:00:10
171,738698,1,72,47,1597301280.655317,741,746,937784852,00:00:00:00:00:02,00:00:00:00:00:10
174,739143,1,135,79,1597301280.734219,950,944,984125136,00:00:00:00:00:01,00:00:00:00:00:10
171,738698,1,72,47,1597301280.890265,756,746,937784852,00:00:00:00:00:02,00:00:00:00:00:10
174,739143,1,135,79,1597301280.954999,958,944,984125136,00:00:00:00:00:01,00:00:00:00:00:10
174,739143,1,135,79,1597301281.187708,931,944,984125136,00:00:00:00:00:01,00:00:00:00:00:10
171,738698,1,72,47,1597301281.190639,746,746,937784852,00:00:00:00:00:02,00:00:00:00:00:10
171,738698,1,72,47,1597301281.353883,747,746,937784852,00:00:00:00:00:02,00:00:00:00:00:10
174,739143,1,135,79,1597301281.44067,953,944,984125136,00:00:00:00:00:01,00:00:00:00:00:10
171,738698,1,72,47,1597301281.604934,746,746,937784852,00:00:00:00:00:02,00:00:00:00:00:10
174,739143,1,135,79,1597301281.659911,944,944,984125136,00:00:00:00:00:01,00:00:00:00:00:10
174,739143,1,135,79,1597301281.848006,929,944,984125136,00:00:00:00:00:01,00:00:00:00:00:10
171,738698,1,72,47,1597301281.94221,752,746,937784852,00:00:00:00:00:02,00:00:00:00:00:10
174,739143,1,135,79,1597301282.045863,952,944,984125136,00:00:00:00:00:01,00:00:00:00:00:10
171,738698,1,72,47,1597301282.182771,758,746,937784852,00:00:00:00:00:02,00:00:00:00:00:10
