CoflowId,ArrivalTime,FlowNum,MapperId,ReducerId,PacketArrival,PacketSize,PacketMean,PacketVariance,Src,Dst
177,763655,3,81,13,1597301302.696342,286,293,694509330,00:00:00:00:00:03,00:00:00:00:00:0e
177,763655,3,85,13,1597301302.733215,286,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,81,13,1597301302.927812,287,293,694509330,00:00:00:00:00:03,00:00:00:00:00:0e
177,763655,3,85,13,1597301302.988661,290,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,85,13,1597301303.209713,290,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,81,13,1597301303.211479,290,293,694509330,00:00:00:00:00:03,00:00:00:00:00:0e
177,763655,3,81,13,1597301303.424717,280,293,694509330,00:00:00:00:00:03,00:00:00:00:00:0e
177,763655,3,85,13,1597301303.534279,284,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,85,13,1597301303.712137,292,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,81,13,1597301303.78582,294,293,694509330,00:00:00:00:00:03,00:00:00:00:00:0e
177,763655,3,85,13,1597301303.936223,291,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,81,13,1597301304.040856,296,293,694509330,00:00:00:00:00:03,00:00:00:00:00:0e
177,763655,3,85,13,1597301304.179835,293,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,81,13,1597301304.314138,297,293,694509330,00:00:00:00:00:03,00:00:00:00:00:0e
177,763655,3,85,13,1597301304.383254,287,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,85,13,1597301304.587052,281,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,81,13,1597301304.6324,296,293,694509330,00:00:00:00:00:03,00:00:00:00:00:0e
177,763655,3,85,13,1597301304.841033,294,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,81,13,1597301304.870753,296,293,694509330,00:00:00:00:00:03,00:00:00:00:00:0e
177,763655,3,85,13,1597301305.092283,288,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,81,13,1597301305.136583,291,293,694509330,00:00:00:00:00:03,00:00:00:00:00:0e
177,763655,3,85,13,1597301305.27878,290,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,85,13,1597301305.445739,283,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,81,13,1597301305.450611,291,293,694509330,00:00:00:00:00:03,00:00:00:00:00:0e
177,763655,3,85,13,1597301305.73572,296,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,81,13,1597301305.804979,292,293,694509330,00:00:00:00:00:03,00:00:00:00:00:0e
177,763655,3,81,13,1597301306.096729,301,293,694509330,00:00:00:00:00:03,00:00:00:00:00:0e
177,763655,3,85,13,1597301306.140704,290,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,81,13,1597301306.331275,297,293,694509330,00:00:00:00:00:03,00:00:00:00:00:0e
177,763655,3,85,13,1597301306.337664,285,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,85,13,1597301306.559897,284,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,81,13,1597301306.616603,299,293,694509330,00:00:00:00:00:03,00:00:00:00:00:0e
177,763655,3,85,13,1597301306.870545,293,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,81,13,1597301306.882852,291,293,694509330,00:00:00:00:00:03,00:00:00:00:00:0e
177,763655,3,85,13,1597301307.059874,294,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,81,13,1597301307.225283,295,293,694509330,00:00:00:00:00:03,00:00:00:00:00:0e
177,763655,3,85,13,1597301307.348217,287,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,81,13,1597301307.547289,297,293,694509330,00:00:00:00:00:03,00:00:00:00:00:0e
177,763655,3,85,13,1597301307.660403,281,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,81,13,1597301307.700106,298,293,694509330,00:00:00:00:00:03,00:00:00:00:00:0e
177,763655,3,85,13,1597301307.916124,283,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,81,13,1597301308.060845,304,293,694509330,00:00:00:00:00:03,00:00:00:00:00:0e
177,763655,3,85,13,1597301308.156968,295,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,81,13,1597301308.268207,300,293,694509330,00:00:00:00:00:03,00:00:00:00:00:0e
177,763655,3,85,13,1597301308.357864,291,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,85,13,1597301308.552902,290,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,81,13,1597301308.661797,301,293,694509330,00:00:00:00:00:03,00:00:00:00:00:0e
177,763655,3,85,13,1597301308.809167,289,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,81,13,1597301309.024098,296,293,694509330,00:00:00:00:00:03,00:00:00:00:00:0e
177,763655,3,85,13,1597301309.042006,294,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,81,13,1597301309.224777,301,293,694509330,00:00:00:00:00:03,00:00:00:00:00:0e
177,763655,3,85,13,1597301309.244519,292,293,694509330,00:00:00:00:00:07,00:00:00:00:00:0e
177,763655,3,81,13,1597301309.408641,290,293,694509330,00:00:00:00:00:03,00:00:00:00:00:0e
