CoflowId,ArrivalTime,FlowNum,MapperId,ReducerId,PacketArrival,PacketSize,PacketMean,PacketVariance,Src,Dst
4,15531,3132,17,7,1597111069.077785,120,118,186397631,00:00:00:00:00:03,00:00:00:00:00:10
4,15531,3132,13,7,1597111069.174519,117,118,186397631,00:00:00:00:00:07,00:00:00:00:00:10
4,15531,3132,47,7,1597111069.222868,114,118,186397631,00:00:00:00:00:01,00:00:00:00:00:10
4,15531,3132,35,7,1597111069.29041,116,118,186397631,00:00:00:00:00:05,00:00:00:00:00:10
4,15531,3132,0,7,1597111069.334394,122,118,186397631,00:00:00:00:00:02,00:00:00:00:00:10
4,15531,3132,4,7,1597111069.526812,117,118,186397631,00:00:00:00:00:06,00:00:00:00:00:10
4,15531,3132,78,7,1597111069.563147,115,118,186397631,00:00:00:00:00:08,00:00:00:00:00:10
4,15531,3132,2,7,1597111069.70186,116,118,186397631,00:00:00:00:00:04,00:00:00:00:00:10
4,15531,3132,17,15,1597111070.118939,119,118,186397631,00:00:00:00:00:03,00:00:00:00:00:10
4,15531,3132,13,15,1597111070.256594,121,118,186397631,00:00:00:00:00:07,00:00:00:00:00:10
4,15531,3132,47,15,1597111070.366906,114,118,186397631,00:00:00:00:00:01,00:00:00:00:00:10
4,15531,3132,35,15,1597111070.457405,115,118,186397631,00:00:00:00:00:05,00:00:00:00:00:10
4,15531,3132,0,15,1597111070.796831,120,118,186397631,00:00:00:00:00:02,00:00:00:00:00:10
4,15531,3132,4,15,1597111071.035246,115,118,186397631,00:00:00:00:00:06,00:00:00:00:00:10
4,15531,3132,78,15,1597111071.035684,119,118,186397631,00:00:00:00:00:08,00:00:00:00:00:10
4,15531,3132,13,23,1597111071.214863,119,118,186397631,00:00:00:00:00:07,00:00:00:00:00:10
4,15531,3132,17,23,1597111071.214896,121,118,186397631,00:00:00:00:00:03,00:00:00:00:00:10
4,15531,3132,2,15,1597111071.31889,117,118,186397631,00:00:00:00:00:04,00:00:00:00:00:10
4,15531,3132,47,23,1597111071.386882,118,118,186397631,00:00:00:00:00:01,00:00:00:00:00:10
4,15531,3132,35,23,1597111071.450959,120,118,186397631,00:00:00:00:00:05,00:00:00:00:00:10
4,15531,3132,0,23,1597111072.142779,116,118,186397631,00:00:00:00:00:02,00:00:00:00:00:10
4,15531,3132,13,31,1597111072.168586,117,118,186397631,00:00:00:00:00:07,00:00:00:00:00:10
4,15531,3132,17,31,1597111072.262892,117,118,186397631,00:00:00:00:00:03,00:00:00:00:00:10
4,15531,3132,4,23,1597111072.306993,121,118,186397631,00:00:00:00:00:06,00:00:00:00:00:10
4,15531,3132,78,23,1597111072.374241,115,118,186397631,00:00:00:00:00:08,00:00:00:00:00:10
4,15531,3132,47,31,1597111072.41613,118,118,186397631,00:00:00:00:00:01,00:00:00:00:00:10
4,15531,3132,35,31,1597111072.469451,116,118,186397631,00:00:00:00:00:05,00:00:00:00:00:10
4,15531,3132,2,23,1597111072.528366,119,118,186397631,00:00:00:00:00:04,00:00:00:00:00:10
4,15531,3132,0,31,1597111073.402453,117,118,186397631,00:00:00:00:00:02,00:00:00:00:00:10
4,15531,3132,4,31,1597111073.577319,119,118,186397631,00:00:00:00:00:06,00:00:00:00:00:10
4,15531,3132,78,31,1597111073.660769,114,118,186397631,00:00:00:00:00:08,00:00:00:00:00:10
4,15531,3132,2,31,1597111073.796542,116,118,186397631,00:00:00:00:00:04,00:00:00:00:00:10
4,15531,3132,13,47,1597111074.071574,114,118,186397631,00:00:00:00:00:07,00:00:00:00:00:10
4,15531,3132,17,47,1597111074.212083,121,118,186397631,00:00:00:00:00:03,00:00:00:00:00:10
4,15531,3132,35,47,1597111074.375594,116,118,186397631,00:00:00:00:00:05,00:00:00:00:00:10
4,15531,3132,47,47,1597111074.3932,119,118,186397631,00:00:00:00:00:01,00:00:00:00:00:10
4,15531,3132,13,55,1597111074.657518,114,118,186397631,00:00:00:00:00:07,00:00:00:00:00:10
4,15531,3132,17,55,1597111074.827546,116,118,186397631,00:00:00:00:00:03,00:00:00:00:00:10
4,15531,3132,35,55,1597111075.00685,118,118,186397631,00:00:00:00:00:05,00:00:00:00:00:10
4,15531,3132,47,55,1597111075.012376,121,118,186397631,00:00:00:00:00:01,00:00:00:00:00:10
5,22263,51,64,7,1597111075.953974,502,500,512324066,00:00:00:00:00:02,00:00:00:00:00:10
4,15531,3132,4,47,1597111076.091442,119,118,186397631,00:00:00:00:00:06,00:00:00:00:00:10
4,15531,3132,0,47,1597111076.232631,119,118,186397631,00:00:00:00:00:02,00:00:00:00:00:10
4,15531,3132,78,47,1597111076.273095,117,118,186397631,00:00:00:00:00:08,00:00:00:00:00:10
4,15531,3132,13,71,1597111076.278843,114,118,186397631,00:00:00:00:00:07,00:00:00:00:00:10
4,15531,3132,2,47,1597111076.425825,118,118,186397631,00:00:00:00:00:04,00:00:00:00:00:10
4,15531,3132,17,71,1597111076.427253,116,118,186397631,00:00:00:00:00:03,00:00:00:00:00:10
4,15531,3132,35,71,1597111076.630891,120,118,186397631,00:00:00:00:00:05,00:00:00:00:00:10
4,15531,3132,47,71,1597111076.65353,120,118,186397631,00:00:00:00:00:01,00:00:00:00:00:10
4,15531,3132,4,55,1597111076.998832,115,118,186397631,00:00:00:00:00:06,00:00:00:00:00:10
4,15531,3132,78,55,1597111077.205798,115,118,186397631,00:00:00:00:00:08,00:00:00:00:00:10
4,15531,3132,13,79,1597111077.375585,119,118,186397631,00:00:00:00:00:07,00:00:00:00:00:10
4,15531,3132,0,55,1597111077.391014,120,118,186397631,00:00:00:00:00:02,00:00:00:00:00:10
4,15531,3132,2,55,1597111077.396634,118,118,186397631,00:00:00:00:00:04,00:00:00:00:00:10
4,15531,3132,17,79,1597111077.479932,120,118,186397631,00:00:00:00:00:03,00:00:00:00:00:10
4,15531,3132,35,79,1597111077.603599,118,118,186397631,00:00:00:00:00:05,00:00:00:00:00:10
4,15531,3132,47,79,1597111077.623507,114,118,186397631,00:00:00:00:00:01,00:00:00:00:00:10
4,15531,3132,13,87,1597111078.585907,117,118,186397631,00:00:00:00:00:07,00:00:00:00:00:10
4,15531,3132,17,87,1597111078.671442,120,118,186397631,00:00:00:00:00:03,00:00:00:00:00:10
4,15531,3132,35,87,1597111078.758939,115,118,186397631,00:00:00:00:00:05,00:00:00:00:00:10
4,15531,3132,47,87,1597111078.780169,117,118,186397631,00:00:00:00:00:01,00:00:00:00:00:10
4,15531,3132,4,71,1597111079.234603,116,118,186397631,00:00:00:00:00:06,00:00:00:00:00:10
4,15531,3132,78,71,1597111079.483924,116,118,186397631,00:00:00:00:00:08,00:00:00:00:00:10
4,15531,3132,2,71,1597111079.603042,117,118,186397631,00:00:00:00:00:04,00:00:00:00:00:10
5,22263,51,64,47,1597111079.780029,503,500,512324066,00:00:00:00:00:02,00:00:00:00:00:10
4,15531,3132,0,71,1597111080.224861,119,118,186397631,00:00:00:00:00:02,00:00:00:00:00:10
4,15531,3132,4,79,1597111080.48288,118,118,186397631,00:00:00:00:00:06,00:00:00:00:00:10
4,15531,3132,78,79,1597111080.761726,115,118,186397631,00:00:00:00:00:08,00:00:00:00:00:10
4,15531,3132,2,79,1597111080.926947,117,118,186397631,00:00:00:00:00:04,00:00:00:00:00:10
4,15531,3132,13,103,1597111080.990989,116,118,186397631,00:00:00:00:00:07,00:00:00:00:00:10
4,15531,3132,17,103,1597111081.047002,121,118,186397631,00:00:00:00:00:03,00:00:00:00:00:10
4,15531,3132,35,103,1597111081.047056,117,118,186397631,00:00:00:00:00:05,00:00:00:00:00:10
4,15531,3132,47,103,1597111081.078925,117,118,186397631,00:00:00:00:00:01,00:00:00:00:00:10
4,15531,3132,4,87,1597111081.967583,118,118,186397631,00:00:00:00:00:06,00:00:00:00:00:10
4,15531,3132,0,79,1597111081.995585,117,118,186397631,00:00:00:00:00:02,00:00:00:00:00:10
4,15531,3132,78,87,1597111082.214838,119,118,186397631,00:00:00:00:00:08,00:00:00:00:00:10
4,15531,3132,2,87,1597111082.394532,118,118,186397631,00:00:00:00:00:04,00:00:00:00:00:10
4,15531,3132,13,119,1597111083.127561,118,118,186397631,00:00:00:00:00:07,00:00:00:00:00:10
4,15531,3132,35,119,1597111083.144429,120,118,186397631,00:00:00:00:00:05,00:00:00:00:00:10
