CoflowId,ArrivalTime,FlowNum,MapperId,ReducerId,PacketArrival,PacketSize,PacketMean,PacketVariance,Src,Dst
451,2717765,43,134,1,1603779724.975773,322,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,9,1603779725.2788,332,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,33,1603779727.103702,347,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,73,1603779729.959712,352,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,105,1603779731.18122,329,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,1,1603779731.819662,336,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,9,1603779732.119207,335,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,33,1603779733.650826,337,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,73,1603779735.994712,349,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,105,1603779737.004,343,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,1,1603779737.5507,349,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,9,1603779737.835338,344,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,33,1603779739.28834,345,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,73,1603779741.903187,322,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,105,1603779743.002634,339,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,1,1603779743.584107,336,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,9,1603779743.836494,341,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,33,1603779745.354894,331,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,73,1603779747.76705,342,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,105,1603779748.792509,349,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,1,1603779749.310749,357,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,9,1603779749.54694,330,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,33,1603779751.014753,333,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,73,1603779753.834825,335,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,105,1603779755.466773,351,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,1,1603779756.132174,331,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,9,1603779756.530689,348,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,33,1603779759.497153,355,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,73,1603779763.364019,345,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,105,1603779765.14217,326,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,1,1603779766.033779,348,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,9,1603779766.523651,349,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,33,1603779769.105742,346,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,73,1603779773.100995,336,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,105,1603779774.993257,338,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,1,1603779775.949821,355,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,9,1603779776.318037,340,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
451,2717765,43,134,33,1603779779.11712,350,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
457,2774549,17202,5,1,1603779782.066535,851,848,644047673,00:00:00:00:00:07,00:00:00:00:00:0a
457,2774549,17202,1,1,1603779782.076618,853,848,644047673,00:00:00:00:00:03,00:00:00:00:00:0a
457,2774549,17202,7,1,1603779782.096215,845,848,644047673,00:00:00:00:00:01,00:00:00:00:00:0a
457,2774549,17202,0,1,1603779782.181416,844,848,644047673,00:00:00:00:00:02,00:00:00:00:00:0a
457,2774549,17202,4,1,1603779782.265015,840,848,644047673,00:00:00:00:00:06,00:00:00:00:00:0a
457,2774549,17202,2,1,1603779782.292163,850,848,644047673,00:00:00:00:00:04,00:00:00:00:00:0a
457,2774549,17202,6,1,1603779782.362265,853,848,644047673,00:00:00:00:00:08,00:00:00:00:00:0a
457,2774549,17202,3,1,1603779782.649559,842,848,644047673,00:00:00:00:00:05,00:00:00:00:00:0a
457,2774549,17202,1,9,1603779783.771309,841,848,644047673,00:00:00:00:00:03,00:00:00:00:00:0a
457,2774549,17202,7,9,1603779783.811043,849,848,644047673,00:00:00:00:00:01,00:00:00:00:00:0a
457,2774549,17202,5,9,1603779783.846936,842,848,644047673,00:00:00:00:00:07,00:00:00:00:00:0a
457,2774549,17202,0,9,1603779784.395035,854,848,644047673,00:00:00:00:00:02,00:00:00:00:00:0a
457,2774549,17202,1,17,1603779785.126473,839,848,644047673,00:00:00:00:00:03,00:00:00:00:00:0a
457,2774549,17202,7,17,1603779785.15507,844,848,644047673,00:00:00:00:00:01,00:00:00:00:00:0a
457,2774549,17202,5,17,1603779785.194473,846,848,644047673,00:00:00:00:00:07,00:00:00:00:00:0a
457,2774549,17202,2,9,1603779785.257636,859,848,644047673,00:00:00:00:00:04,00:00:00:00:00:0a
457,2774549,17202,4,9,1603779785.482103,847,848,644047673,00:00:00:00:00:06,00:00:00:00:00:0a
457,2774549,17202,6,9,1603779785.493645,852,848,644047673,00:00:00:00:00:08,00:00:00:00:00:0a
457,2774549,17202,3,9,1603779785.576647,844,848,644047673,00:00:00:00:00:05,00:00:00:00:00:0a
457,2774549,17202,0,17,1603779786.093403,851,848,644047673,00:00:00:00:00:02,00:00:00:00:00:0a
457,2774549,17202,1,25,1603779786.367874,844,848,644047673,00:00:00:00:00:03,00:00:00:00:00:0a
457,2774549,17202,5,25,1603779786.448746,853,848,644047673,00:00:00:00:00:07,00:00:00:00:00:0a
457,2774549,17202,7,25,1603779786.492562,856,848,644047673,00:00:00:00:00:01,00:00:00:00:00:0a
451,2717765,43,134,73,1603779786.510035,337,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
457,2774549,17202,4,17,1603779787.398378,849,848,644047673,00:00:00:00:00:06,00:00:00:00:00:0a
457,2774549,17202,2,17,1603779787.537542,847,848,644047673,00:00:00:00:00:04,00:00:00:00:00:0a
457,2774549,17202,1,33,1603779787.708364,848,848,644047673,00:00:00:00:00:03,00:00:00:00:00:0a
457,2774549,17202,7,33,1603779787.83093,846,848,644047673,00:00:00:00:00:01,00:00:00:00:00:0a
457,2774549,17202,5,33,1603779787.846081,847,848,644047673,00:00:00:00:00:07,00:00:00:00:00:0a
457,2774549,17202,0,25,1603779787.919612,849,848,644047673,00:00:00:00:00:02,00:00:00:00:00:0a
457,2774549,17202,3,17,1603779788.341214,855,848,644047673,00:00:00:00:00:05,00:00:00:00:00:0a
457,2774549,17202,1,41,1603779788.83188,837,848,644047673,00:00:00:00:00:03,00:00:00:00:00:0a
457,2774549,17202,5,41,1603779788.975484,851,848,644047673,00:00:00:00:00:07,00:00:00:00:00:0a
457,2774549,17202,7,41,1603779788.981781,848,848,644047673,00:00:00:00:00:01,00:00:00:00:00:0a
457,2774549,17202,6,17,1603779789.087435,854,848,644047673,00:00:00:00:00:08,00:00:00:00:00:0a
457,2774549,17202,2,25,1603779789.572785,844,848,644047673,00:00:00:00:00:04,00:00:00:00:00:0a
451,2717765,43,134,105,1603779789.652653,333,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
457,2774549,17202,0,33,1603779789.66565,843,848,644047673,00:00:00:00:00:02,00:00:00:00:00:0a
457,2774549,17202,4,25,1603779790.017293,853,848,644047673,00:00:00:00:00:06,00:00:00:00:00:0a
457,2774549,17202,1,49,1603779790.062874,840,848,644047673,00:00:00:00:00:03,00:00:00:00:00:0a
457,2774549,17202,5,49,1603779790.284512,834,848,644047673,00:00:00:00:00:07,00:00:00:00:00:0a
457,2774549,17202,7,49,1603779790.284604,849,848,644047673,00:00:00:00:00:01,00:00:00:00:00:0a
458,2783542,5544,7,9,1603779791.180992,719,717,416821757,00:00:00:00:00:01,00:00:00:00:00:0a
457,2774549,17202,0,41,1603779791.193094,860,848,644047673,00:00:00:00:00:02,00:00:00:00:00:0a
458,2783542,5544,1,9,1603779791.255452,715,717,416821757,00:00:00:00:00:03,00:00:00:00:00:0a
451,2717765,43,134,1,1603779791.262222,336,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
458,2783542,5544,5,9,1603779791.295249,722,717,416821757,00:00:00:00:00:07,00:00:00:00:00:0a
457,2774549,17202,3,25,1603779791.378511,851,848,644047673,00:00:00:00:00:05,00:00:00:00:00:0a
457,2774549,17202,1,57,1603779791.38557,850,848,644047673,00:00:00:00:00:03,00:00:00:00:00:0a
458,2783542,5544,0,9,1603779791.390669,716,717,416821757,00:00:00:00:00:02,00:00:00:00:00:0a
457,2774549,17202,2,33,1603779791.563925,856,848,644047673,00:00:00:00:00:04,00:00:00:00:00:0a
458,2783542,5544,2,9,1603779791.567008,718,717,416821757,00:00:00:00:00:04,00:00:00:00:00:0a
458,2783542,5544,4,9,1603779791.574021,719,717,416821757,00:00:00:00:00:06,00:00:00:00:00:0a
457,2774549,17202,5,57,1603779791.620459,854,848,644047673,00:00:00:00:00:07,00:00:00:00:00:0a
457,2774549,17202,7,57,1603779791.640961,853,848,644047673,00:00:00:00:00:01,00:00:00:00:00:0a
458,2783542,5544,19,9,1603779791.972295,714,717,416821757,00:00:00:00:00:05,00:00:00:00:00:0a
451,2717765,43,134,9,1603779791.994591,336,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
458,2783542,5544,6,9,1603779792.358623,715,717,416821757,00:00:00:00:00:08,00:00:00:00:00:0a
457,2774549,17202,4,33,1603779792.393312,844,848,644047673,00:00:00:00:00:06,00:00:00:00:00:0a
457,2774549,17202,6,25,1603779792.805438,866,848,644047673,00:00:00:00:00:08,00:00:00:00:00:0a
457,2774549,17202,1,65,1603779793.041145,847,848,644047673,00:00:00:00:00:03,00:00:00:00:00:0a
457,2774549,17202,7,65,1603779793.181232,847,848,644047673,00:00:00:00:00:01,00:00:00:00:00:0a
457,2774549,17202,0,49,1603779793.282818,841,848,644047673,00:00:00:00:00:02,00:00:00:00:00:0a
457,2774549,17202,5,65,1603779793.336845,861,848,644047673,00:00:00:00:00:07,00:00:00:00:00:0a
457,2774549,17202,2,41,1603779793.97226,853,848,644047673,00:00:00:00:00:04,00:00:00:00:00:0a
457,2774549,17202,1,73,1603779794.59235,854,848,644047673,00:00:00:00:00:03,00:00:00:00:00:0a
457,2774549,17202,7,73,1603779794.690142,849,848,644047673,00:00:00:00:00:01,00:00:00:00:00:0a
457,2774549,17202,0,57,1603779794.865025,835,848,644047673,00:00:00:00:00:02,00:00:00:00:00:0a
457,2774549,17202,4,41,1603779794.989146,834,848,644047673,00:00:00:00:00:06,00:00:00:00:00:0a
457,2774549,17202,5,73,1603779795.132879,859,848,644047673,00:00:00:00:00:07,00:00:00:00:00:0a
457,2774549,17202,3,33,1603779795.709702,849,848,644047673,00:00:00:00:00:05,00:00:00:00:00:0a
458,2783542,5544,7,81,1603779795.82471,713,717,416821757,00:00:00:00:00:01,00:00:00:00:00:0a
458,2783542,5544,1,81,1603779796.270873,723,717,416821757,00:00:00:00:00:03,00:00:00:00:00:0a
457,2774549,17202,2,49,1603779796.385792,844,848,644047673,00:00:00:00:00:04,00:00:00:00:00:0a
457,2774549,17202,6,33,1603779796.475111,851,848,644047673,00:00:00:00:00:08,00:00:00:00:00:0a
460,2789166,10,13,89,1603779796.81484,975,971,303863967,00:00:00:00:00:07,00:00:00:00:00:0a
460,2789166,10,105,89,1603779796.820529,976,971,303863967,00:00:00:00:00:03,00:00:00:00:00:0a
451,2717765,43,134,33,1603779796.837265,328,339,879664448,00:00:00:00:00:08,00:00:00:00:00:0a
460,2789166,10,114,89,1603779796.892486,971,971,303863967,00:00:00:00:00:04,00:00:00:00:00:0a
460,2789166,10,19,89,1603779797.089946,973,971,303863967,00:00:00:00:00:05,00:00:00:00:00:0a
457,2774549,17202,0,65,1603779797.125839,846,848,644047673,00:00:00:00:00:02,00:00:00:00:00:0a
458,2783542,5544,5,81,1603779797.277527,714,717,416821757,00:00:00:00:00:07,00:00:00:00:00:0a
460,2789166,10,13,89,1603779797.283544,973,971,303863967,00:00:00:00:00:07,00:00:00:00:00:0a
460,2789166,10,105,89,1603779797.295199,969,971,303863967,00:00:00:00:00:03,00:00:00:00:00:0a
457,2774549,17202,4,49,1603779797.520167,854,848,644047673,00:00:00:00:00:06,00:00:00:00:00:0a
460,2789166,10,114,89,1603779797.607513,967,971,303863967,00:00:00:00:00:04,00:00:00:00:00:0a
457,2774549,17202,7,89,1603779797.683116,849,848,644047673,00:00:00:00:00:01,00:00:00:00:00:0a
457,2774549,17202,1,89,1603779797.806429,848,848,644047673,00:00:00:00:00:03,00:00:00:00:00:0a
461,2790568,3,93,57,1603779797.909949,964,962,315036947,00:00:00:00:00:07,00:00:00:00:00:0a
460,2789166,10,13,89,1603779797.912752,971,971,303863967,00:00:00:00:00:07,00:00:00:00:00:0a
461,2790568,3,104,57,1603779797.912843,961,962,315036947,00:00:00:00:00:02,00:00:00:00:00:0a
