CoflowId,ArrivalTime,FlowNum,MapperId,ReducerId,PacketArrival,PacketSize,PacketMean,PacketVariance,Src,Dst
91,409504,261,8,78,1597209504.54685,314,315,233600948,00:00:00:00:00:02,00:00:00:00:00:0f
91,409504,261,4,78,1597209504.566503,318,315,233600948,00:00:00:00:00:06,00:00:00:00:00:0f
91,409504,261,69,78,1597209504.577441,311,315,233600948,00:00:00:00:00:07,00:00:00:00:00:0f
91,409504,261,31,78,1597209504.605984,308,315,233600948,00:00:00:00:00:01,00:00:00:00:00:0f
91,409504,261,19,78,1597209504.60999,316,315,233600948,00:00:00:00:00:05,00:00:00:00:00:0f
91,409504,261,106,78,1597209504.63818,312,315,233600948,00:00:00:00:00:04,00:00:00:00:00:0f
91,409504,261,14,78,1597209504.653843,314,315,233600948,00:00:00:00:00:08,00:00:00:00:00:0f
91,409504,261,41,78,1597209504.662031,315,315,233600948,00:00:00:00:00:03,00:00:00:00:00:0f
91,409504,261,4,78,1597209506.190042,313,315,233600948,00:00:00:00:00:06,00:00:00:00:00:0f
91,409504,261,8,78,1597209506.243666,316,315,233600948,00:00:00:00:00:02,00:00:00:00:00:0f
91,409504,261,69,78,1597209506.243698,311,315,233600948,00:00:00:00:00:07,00:00:00:00:00:0f
91,409504,261,19,78,1597209506.327924,314,315,233600948,00:00:00:00:00:05,00:00:00:00:00:0f
91,409504,261,41,78,1597209506.362904,317,315,233600948,00:00:00:00:00:03,00:00:00:00:00:0f
91,409504,261,106,78,1597209506.380309,315,315,233600948,00:00:00:00:00:04,00:00:00:00:00:0f
91,409504,261,31,78,1597209506.380705,317,315,233600948,00:00:00:00:00:01,00:00:00:00:00:0f
91,409504,261,14,78,1597209506.390543,317,315,233600948,00:00:00:00:00:08,00:00:00:00:00:0f
91,409504,261,77,78,1597209507.663488,312,315,233600948,00:00:00:00:00:07,00:00:00:00:00:0f
91,409504,261,4,78,1597209507.690812,315,315,233600948,00:00:00:00:00:06,00:00:00:00:00:0f
91,409504,261,41,78,1597209507.70685,312,315,233600948,00:00:00:00:00:03,00:00:00:00:00:0f
91,409504,261,8,78,1597209507.782944,315,315,233600948,00:00:00:00:00:02,00:00:00:00:00:0f
91,409504,261,106,78,1597209507.810812,312,315,233600948,00:00:00:00:00:04,00:00:00:00:00:0f
91,409504,261,31,78,1597209507.830606,309,315,233600948,00:00:00:00:00:01,00:00:00:00:00:0f
91,409504,261,14,78,1597209507.830912,316,315,233600948,00:00:00:00:00:08,00:00:00:00:00:0f
91,409504,261,19,78,1597209507.839586,315,315,233600948,00:00:00:00:00:05,00:00:00:00:00:0f
91,409504,261,41,78,1597209509.148012,318,315,233600948,00:00:00:00:00:03,00:00:00:00:00:0f
91,409504,261,76,78,1597209509.176188,319,315,233600948,00:00:00:00:00:06,00:00:00:00:00:0f
91,409504,261,69,78,1597209509.178861,315,315,233600948,00:00:00:00:00:07,00:00:00:00:00:0f
91,409504,261,14,78,1597209509.289945,315,315,233600948,00:00:00:00:00:08,00:00:00:00:00:0f
91,409504,261,8,78,1597209509.337381,314,315,233600948,00:00:00:00:00:02,00:00:00:00:00:0f
91,409504,261,122,78,1597209509.348851,315,315,233600948,00:00:00:00:00:04,00:00:00:00:00:0f
