CoflowId,ArrivalTime,FlowNum,MapperId,ReducerId,PacketArrival,PacketSize,PacketMean,PacketVariance,Src,Dst
53,236998,1,21,51,1597156554.745797,849,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156555.015311,848,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156555.307994,852,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156555.488874,849,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156555.830856,854,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156556.066702,847,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156556.337076,855,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156556.502985,846,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156556.707793,850,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156557.080929,854,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156557.418857,852,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156557.666946,854,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156557.938781,852,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156558.165212,856,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156558.455212,851,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156558.759387,853,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156558.968733,852,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156559.247006,848,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156559.509909,855,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156559.807584,848,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156560.053263,850,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156560.346645,851,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156560.543506,857,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156560.739309,852,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156561.151872,846,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156561.458911,857,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156561.700487,850,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156562.141061,852,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156562.488278,851,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156562.70094,857,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156563.084691,858,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156563.352083,853,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156563.708652,852,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156564.07369,856,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156564.249122,861,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156564.600382,853,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156564.861126,847,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156565.202419,853,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156565.422893,855,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156565.614795,848,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156565.971276,852,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156566.42838,855,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156566.667269,847,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156567.013296,853,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156567.364298,854,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156567.692325,850,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156568.057765,849,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156568.391033,853,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156568.706948,845,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156569.187827,849,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156569.528048,851,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156569.938557,854,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156570.207578,846,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
56,250568,224,25,3,1597156570.319055,332,332,230113017,00:00:00:00:00:03,00:00:00:00:00:0c
53,236998,1,21,51,1597156570.711927,857,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
56,250568,224,12,3,1597156570.981826,331,332,230113017,00:00:00:00:00:06,00:00:00:00:00:0c
53,236998,1,21,51,1597156571.066989,848,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156571.417117,854,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156571.840198,855,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156572.169603,851,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156572.440683,854,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156572.697637,850,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
56,250568,224,25,11,1597156572.790904,327,332,230113017,00:00:00:00:00:03,00:00:00:00:00:0c
53,236998,1,21,51,1597156572.956882,852,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156573.21127,852,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
56,250568,224,12,11,1597156573.510099,331,332,230113017,00:00:00:00:00:06,00:00:00:00:00:0c
53,236998,1,21,51,1597156573.683457,850,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156574.083552,850,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156574.622981,849,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156574.896507,845,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156575.274605,854,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156575.777354,849,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
56,250568,224,25,19,1597156575.864292,336,332,230113017,00:00:00:00:00:03,00:00:00:00:00:0c
53,236998,1,21,51,1597156576.075992,847,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156576.397279,850,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156576.638802,854,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156576.874876,847,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156577.20595,857,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
56,250568,224,12,19,1597156577.354311,327,332,230113017,00:00:00:00:00:06,00:00:00:00:00:0c
53,236998,1,21,51,1597156577.586563,848,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156577.897865,851,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156578.171412,854,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156578.477596,854,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156578.729073,856,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156578.985242,853,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156579.239497,855,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156579.544129,850,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156580.042217,852,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156580.341846,860,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
56,250568,224,25,35,1597156580.393659,332,332,230113017,00:00:00:00:00:03,00:00:00:00:00:0c
53,236998,1,21,51,1597156580.640618,851,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156581.069227,849,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
53,236998,1,21,51,1597156581.24941,852,852,301252177,00:00:00:00:00:07,00:00:00:00:00:0c
